9.9926e+05,2.1883e+06,-1,1.3183e+09
9.9926e+05,2.3935e+06,1,1.3183e+09
9.9926e+05,6.4736e+05,-1,1.3183e+09
1.1305e+06,1.7745e+06,-1,1.3183e+09
1.1305e+06,1.7749e+06,-1,1.3183e+09
1.1305e+06,3.0306e+05,-1,1.3183e+09
1.4639e+06,1.8477e+06,-1,1.3183e+09
1.4639e+06,3.7226e+05,1,1.3183e+09
1.4639e+06,7.2732e+05,1,1.3183e+09
1.9916e+06,1.7604e+06,-1,1.3183e+09
1.9916e+06,1.7746e+06,-1,1.3183e+09
1.9916e+06,1.7748e+06,-1,1.3183e+09
1.0809e+06,1.7604e+06,-1,1.3183e+09
1.0809e+06,1.7606e+06,-1,1.3183e+09
1.0809e+06,7.4168e+05,-1,1.3183e+09
1.1314e+06,1.7604e+06,-1,1.3183e+09
1.1314e+06,1.7745e+06,-1,1.3183e+09
1.1314e+06,5.6351e+05,-1,1.3183e+09
1.3118e+06,1.775e+06,-1,1.3183e+09
1.3118e+06,5.5996e+05,-1,1.3183e+09
1.3118e+06,7.2539e+05,-1,1.3183e+09
1.3317e+06,2.1883e+06,-1,1.3183e+09
1.3317e+06,4.73e+05,-1,1.3183e+09
1.3317e+06,6.2642e+05,-1,1.3183e+09
1.5078e+06,1.9287e+06,-1,1.3183e+09
1.5078e+06,2.1054e+06,-1,1.3183e+09
1.5078e+06,5.6351e+05,-1,1.3183e+09
1.5564e+06,4.2448e+05,-1,1.3183e+09
1.5564e+06,5.5699e+05,-1,1.3183e+09
1.5564e+06,5.942e+05,-1,1.3183e+09
1.9276e+06,1.7745e+06,-1,1.3183e+09
1.9276e+06,1.775e+06,-1,1.3183e+09
1.9276e+06,1.9287e+06,-1,1.3183e+09
1.955e+05,1.7603e+06,1,1.3183e+09
1.955e+05,1.775e+06,-1,1.3183e+09
1.955e+05,4.6171e+05,-1,1.3183e+09
1.9916e+06,1.6066e+06,-1,1.3183e+09
1.9916e+06,1.7747e+06,-1,1.3183e+09
1.9916e+06,6.4736e+05,-1,1.3183e+09
2.3365e+06,1.775e+06,-1,1.3183e+09
2.3365e+06,1.775e+06,-1,1.3183e+09
2.3365e+06,1.775e+06,-1,1.3183e+09
4.2172e+05,1.4199e+06,-1,1.3183e+09
4.2172e+05,1.7747e+06,-1,1.3183e+09
4.2172e+05,1.8372e+06,-1,1.3183e+09
1.7218e+06,1.775e+06,-1,1.3183e+09
1.7218e+06,1.775e+06,-1,1.3183e+09
1.7218e+06,1.775e+06,-1,1.3183e+09
8.9322e+05,1.3318e+06,-1,1.3183e+09
8.9322e+05,1.7749e+06,-1,1.3183e+09
8.9322e+05,2.0121e+06,-1,1.3183e+09
1.5623e+06,1.7746e+06,-1,1.3183e+09
1.5623e+06,1.7747e+06,-1,1.3183e+09
1.5623e+06,7.2538e+05,-1,1.3183e+09
1.5957e+06,1.7748e+06,-1,1.3183e+09
1.5957e+06,4.5803e+05,-1,1.3183e+09
1.5957e+06,6.2492e+05,-1,1.3183e+09
2.2026e+06,1.6066e+06,-1,1.3183e+09
2.2026e+06,1.7749e+06,-1,1.3183e+09
2.2026e+06,7.4168e+05,-1,1.3183e+09
1.3317e+06,1.7744e+06,-1,1.3183e+09
1.3317e+06,1.7747e+06,-1,1.3183e+09
1.3317e+06,5.1441e+05,-1,1.3183e+09
1.5363e+06,1.7748e+06,-1,1.3183e+09
1.5363e+06,1.775e+06,-1,1.3183e+09
1.5363e+06,2.0121e+06,-1,1.3183e+09
1.8297e+06,1.7604e+06,-1,1.3183e+09
1.8297e+06,2.1056e+06,-1,1.3183e+09
1.8297e+06,7.2727e+05,-1,1.3183e+09
1.9916e+06,1.7748e+06,-1,1.3183e+09
1.9916e+06,1.775e+06,-1,1.3183e+09
1.9916e+06,6.4736e+05,-1,1.3183e+09
2.2029e+06,1.6066e+06,-1,1.3183e+09
2.2029e+06,1.8372e+06,-1,1.3183e+09
2.2029e+06,4.5803e+05,1,1.3183e+09
2.2303e+06,1.7745e+06,-1,1.3183e+09
2.2303e+06,1.8345e+06,-1,1.3183e+09
2.2303e+06,6.6588e+05,-1,1.3183e+09
2.3071e+06,1.6387e+06,-1,1.3183e+09
2.3071e+06,1.7604e+06,-1,1.3183e+09
2.3071e+06,2.1055e+06,-1,1.3183e+09
7.5088e+05,1.6387e+06,-1,1.3183e+09
7.5088e+05,1.7745e+06,-1,1.3183e+09
7.5088e+05,1.7747e+06,-1,1.3183e+09
1.0809e+06,1.7746e+06,-1,1.3183e+09
1.0809e+06,1.8372e+06,-1,1.3183e+09
1.0809e+06,2.1055e+06,-1,1.3183e+09
1.3317e+06,1.0235e+06,-1,1.3183e+09
1.3317e+06,1.7604e+06,-1,1.3183e+09
1.3317e+06,6.232e+05,-1,1.3183e+09
1.4866e+06,1.7749e+06,-1,1.3183e+09
1.4866e+06,1.775e+06,-1,1.3183e+09
1.4866e+06,7.2538e+05,-1,1.3183e+09
1.5294e+06,1.7604e+06,-1,1.3183e+09
1.5294e+06,1.7745e+06,1,1.3183e+09
1.5294e+06,1.7747e+06,1,1.3183e+09
5.3889e+05,1.7604e+06,-1,1.3183e+09
5.3889e+05,1.7604e+06,-1,1.3183e+09
5.3889e+05,1.7747e+06,-1,1.3183e+09
7.5377e+05,1.7604e+06,-1,1.3183e+09
7.5377e+05,1.7749e+06,-1,1.3183e+09
7.5377e+05,1.775e+06,-1,1.3183e+09
1.3317e+06,1.7604e+06,-1,1.3183e+09
1.3317e+06,6.232e+05,-1,1.3183e+09
1.3317e+06,7.1321e+05,-1,1.3183e+09
1.3549e+06,1.7604e+06,-1,1.3183e+09
1.3549e+06,1.775e+06,-1,1.3183e+09
1.3549e+06,2.1883e+06,-1,1.3183e+09
1.5623e+06,1.2314e+06,-1,1.3183e+09
1.5623e+06,1.6754e+06,-1,1.3183e+09
1.5623e+06,1.7749e+06,-1,1.3183e+09
2.021e+06,1.7747e+06,1,1.3183e+09
2.021e+06,1.7748e+06,-1,1.3183e+09
2.021e+06,6.8288e+05,1,1.3183e+09
4.2172e+05,1.7746e+06,-1,1.3183e+09
4.2172e+05,1.7747e+06,-1,1.3183e+09
4.2172e+05,7.2167e+05,-1,1.3183e+09
6.0164e+05,1.7745e+06,-1,1.3183e+09
6.0164e+05,1.7746e+06,-1,1.3183e+09
6.0164e+05,1.7749e+06,-1,1.3183e+09
6.7893e+05,1.9023e+06,-1,1.3183e+09
6.7893e+05,2.1844e+05,-1,1.3183e+09
6.7893e+05,7.1323e+05,-1,1.3183e+09
1.4639e+06,1.7747e+06,-1,1.3183e+09
1.4639e+06,1.775e+06,-1,1.3183e+09
1.4639e+06,7.8989e+05,-1,1.3183e+09
1.9916e+06,1.7748e+06,-1,1.3183e+09
1.9916e+06,1.775e+06,-1,1.3183e+09
1.9916e+06,2.1056e+06,-1,1.3183e+09
2.5742e+05,1.7251e+05,-1,1.3183e+09
2.5742e+05,1.7604e+06,-1,1.3183e+09
2.5742e+05,1.775e+06,-1,1.3183e+09
3.2856e+05,1.7745e+06,-1,1.3183e+09
3.2856e+05,1.775e+06,-1,1.3183e+09
3.2856e+05,2.1883e+06,-1,1.3183e+09
1.1202e+06,1.7604e+06,-1,1.3183e+09
1.1202e+06,1.7747e+06,-1,1.3183e+09
1.1202e+06,2.3935e+06,-1,1.3183e+09
1.3317e+06,1.7746e+06,-1,1.3183e+09
1.3317e+06,2.4209e+06,-1,1.3183e+09
1.3317e+06,6.8109e+05,-1,1.3183e+09
1.9916e+06,1.7748e+06,-1,1.3183e+09
1.9916e+06,1.775e+06,-1,1.3183e+09
1.9916e+06,1.8372e+06,-1,1.3183e+09
8.9195e+05,1.6066e+06,-1,1.3183e+09
8.9195e+05,1.7745e+06,-1,1.3183e+09
8.9195e+05,2.1055e+06,1,1.3183e+09
1.3262e+06,1.775e+06,-1,1.3183e+09
1.3262e+06,2.3935e+06,-1,1.3183e+09
1.3262e+06,5.6351e+05,-1,1.3183e+09
1.4639e+06,1.8477e+06,1,1.3183e+09
1.4639e+06,2.1056e+06,1,1.3183e+09
1.4639e+06,7.3143e+05,1,1.3183e+09
1.6295e+06,1.7604e+06,-1,1.3183e+09
1.6295e+06,1.7745e+06,-1,1.3183e+09
1.6295e+06,7.5452e+05,-1,1.3183e+09
1.4872e+06,1.7745e+06,-1,1.3183e+09
1.4872e+06,5.0478e+05,-1,1.3183e+09
1.4872e+06,6.6594e+05,-1,1.3183e+09
2.1618e+06,1.7604e+06,-1,1.3183e+09
2.1618e+06,1.7747e+06,-1,1.3183e+09
2.1618e+06,3.7226e+05,-1,1.3183e+09
7.3309e+05,1.7603e+06,1,1.3183e+09
7.3309e+05,1.7748e+06,-1,1.3183e+09
7.3309e+05,7.1323e+05,-1,1.3183e+09
9.5063e+05,1.6067e+06,-1,1.3183e+09
9.5063e+05,1.7747e+06,-1,1.3183e+09
9.5063e+05,3.7226e+05,-1,1.3183e+09
1.241e+06,1.7604e+06,-1,1.3183e+09
1.241e+06,2.3935e+06,-1,1.3183e+09
1.241e+06,7.1325e+05,-1,1.3183e+09
1.3317e+06,1.6066e+06,-1,1.3183e+09
1.3317e+06,1.7747e+06,-1,1.3183e+09
1.3317e+06,2.1883e+06,-1,1.3183e+09
2.2561e+06,1.7604e+06,-1,1.3183e+09
2.2561e+06,1.775e+06,-1,1.3183e+09
2.2561e+06,5.131e+05,-1,1.3183e+09
6.5989e+05,1.7749e+06,-1,1.3183e+09
6.5989e+05,6.8288e+05,-1,1.3183e+09
6.5989e+05,7.1323e+05,-1,1.3183e+09
1.3317e+06,1.7604e+06,1,1.3183e+09
1.3317e+06,1.7747e+06,-1,1.3183e+09
1.3317e+06,6.8404e+05,-1,1.3183e+09
2.1618e+06,1.7604e+06,-1,1.3183e+09
2.1618e+06,1.7745e+06,-1,1.3183e+09
2.1618e+06,1.7747e+06,-1,1.3183e+09
1.1786e+06,1.7746e+06,-1,1.3183e+09
1.1786e+06,1.775e+06,1,1.3183e+09
1.1786e+06,7.1324e+05,-1,1.3183e+09
2.319e+06,1.6067e+06,-1,1.3183e+09
2.319e+06,2.1055e+06,-1,1.3183e+09
2.319e+06,6.232e+05,-1,1.3183e+09
4.0095e+05,1.7604e+06,-1,1.3183e+09
4.0095e+05,4.2448e+05,-1,1.3183e+09
4.0095e+05,6.4736e+05,-1,1.3183e+09
5.8976e+05,1.4199e+06,-1,1.3183e+09
5.8976e+05,1.7749e+06,-1,1.3183e+09
5.8976e+05,1.775e+06,-1,1.3183e+09
1.3595e+06,1.6066e+06,-1,1.3183e+09
1.3595e+06,2.1883e+06,-1,1.3183e+09
1.3595e+06,5.0478e+05,-1,1.3183e+09
1.6226e+06,1.7251e+05,-1,1.3183e+09
1.6226e+06,1.7749e+06,-1,1.3183e+09
1.6226e+06,4.2809e+05,-1,1.3183e+09
1.9916e+06,1.7745e+06,-1,1.3183e+09
1.9916e+06,2.1055e+06,-1,1.3183e+09
1.9916e+06,4.6171e+05,-1,1.3183e+09
7.5377e+05,2.1056e+06,-1,1.3183e+09
7.5377e+05,2.1844e+05,-1,1.3183e+09
7.5377e+05,6.232e+05,-1,1.3183e+09
1.9905e+06,1.7251e+05,-1,1.3183e+09
1.9905e+06,1.7745e+06,-1,1.3183e+09
1.9905e+06,1.7748e+06,1,1.3183e+09
2.1618e+06,1.775e+06,-1,1.3183e+09
2.1618e+06,4.5803e+05,-1,1.3183e+09
2.1618e+06,7.1324e+05,-1,1.3183e+09
5.1106e+05,1.6066e+06,-1,1.3183e+09
5.1106e+05,5.131e+05,-1,1.3183e+09
5.1106e+05,6.9465e+05,-1,1.3183e+09
2.319e+06,1.775e+06,-1,1.3183e+09
2.319e+06,4.6171e+05,-1,1.3183e+09
2.319e+06,5.6351e+05,-1,1.3183e+09
8.0532e+05,7.1325e+05,-1,1.3183e+09
8.0532e+05,7.4168e+05,-1,1.3183e+09
8.0532e+05,7.5452e+05,-1,1.3183e+09
1.3947e+06,1.7745e+06,-1,1.3183e+09
1.3947e+06,3.3876e+05,-1,1.3183e+09
1.3947e+06,7.3139e+05,-1,1.3183e+09
2.1618e+06,1.6065e+06,1,1.3183e+09
2.1618e+06,1.7747e+06,-1,1.3183e+09
2.1618e+06,6.2796e+05,-1,1.3183e+09
2.2303e+06,1.4199e+06,-1,1.3183e+09
2.2303e+06,1.775e+06,-1,1.3183e+09
2.2303e+06,2.3935e+06,-1,1.3183e+09
2.319e+06,1.7745e+06,-1,1.3183e+09
2.319e+06,2.1054e+06,-1,1.3183e+09
2.319e+06,7.3139e+05,-1,1.3183e+09
4.2172e+05,1.775e+06,-1,1.3183e+09
4.2172e+05,5.3351e+05,-1,1.3183e+09
4.2172e+05,7.2167e+05,-1,1.3183e+09
6.3248e+05,1.6066e+06,-1,1.3183e+09
6.3248e+05,1.7745e+06,-1,1.3183e+09
6.3248e+05,2.1054e+06,-1,1.3183e+09
1.5767e+06,1.7745e+06,-1,1.3183e+09
1.5767e+06,1.7747e+06,-1,1.3183e+09
1.5767e+06,1.7747e+06,-1,1.3183e+09
1.6069e+06,1.6066e+06,-1,1.3183e+09
1.6069e+06,1.7251e+05,-1,1.3183e+09
1.6069e+06,1.7604e+06,-1,1.3183e+09
4.8127e+05,1.7748e+06,-1,1.3183e+09
4.8127e+05,1.775e+06,-1,1.3183e+09
4.8127e+05,5.9227e+05,-1,1.3183e+09
1.4639e+06,1.775e+06,-1,1.3183e+09
1.4639e+06,6.9247e+05,-1,1.3183e+09
1.4639e+06,7.2538e+05,-1,1.3183e+09
1.6343e+06,1.7747e+06,-1,1.3183e+09
1.6343e+06,2.3935e+06,-1,1.3183e+09
1.6343e+06,2.4209e+06,-1,1.3183e+09
1.8677e+06,1.7745e+06,-1,1.3183e+09
1.8677e+06,1.775e+06,-1,1.3183e+09
1.8677e+06,5.942e+05,-1,1.3183e+09
2.2426e+06,1.7604e+06,-1,1.3183e+09
2.2426e+06,1.7748e+06,-1,1.3183e+09
2.2426e+06,4.5803e+05,1,1.3183e+09
7.0902e+05,1.6066e+06,-1,1.3183e+09
7.0902e+05,1.7749e+06,-1,1.3183e+09
7.0902e+05,2.1055e+06,-1,1.3183e+09
1.113e+06,1.7745e+06,-1,1.3183e+09
1.113e+06,6.2796e+05,-1,1.3183e+09
1.113e+06,7.4152e+05,-1,1.3183e+09
2.319e+06,1.7749e+06,-1,1.3183e+09
2.319e+06,2.1055e+06,-1,1.3183e+09
2.319e+06,5.131e+05,-1,1.3183e+09
1.3407e+06,1.8372e+06,-1,1.3183e+09
1.3407e+06,7.098e+05,-1,1.3183e+09
1.3407e+06,7.2538e+05,-1,1.3183e+09
1.9067e+06,1.7746e+06,-1,1.3183e+09
1.9067e+06,1.775e+06,-1,1.3183e+09
1.9067e+06,1.775e+06,-1,1.3183e+09
1.9276e+06,1.4199e+06,1,1.3183e+09
1.9276e+06,1.6066e+06,1,1.3183e+09
1.9276e+06,1.7604e+06,-1,1.3183e+09
1.9513e+06,1.7043e+06,-1,1.3183e+09
1.9513e+06,1.7746e+06,1,1.3183e+09
1.9513e+06,9.3075e+05,-1,1.3183e+09
2.3134e+06,1.7746e+06,-1,1.3183e+09
2.3134e+06,1.7748e+06,-1,1.3183e+09
2.3134e+06,6.4089e+05,-1,1.3183e+09
7.5088e+05,1.7745e+06,-1,1.3183e+09
7.5088e+05,1.775e+06,-1,1.3183e+09
7.5088e+05,7.3143e+05,-1,1.3183e+09
8.0532e+05,1.0776e+06,-1,1.3183e+09
8.0532e+05,1.7604e+06,-1,1.3183e+09
8.0532e+05,1.775e+06,-1,1.3183e+09
1.5876e+06,1.7748e+06,-1,1.3183e+09
1.5876e+06,5.0478e+05,-1,1.3183e+09
1.5876e+06,6.8288e+05,-1,1.3183e+09
4.2172e+05,1.4199e+06,-1,1.3183e+09
4.2172e+05,1.5053e+06,-1,1.3183e+09
4.2172e+05,1.7746e+06,-1,1.3183e+09
7.5137e+05,1.7747e+06,-1,1.3183e+09
7.5137e+05,1.775e+06,-1,1.3183e+09
7.5137e+05,2.1883e+06,-1,1.3183e+09
1.4639e+06,1.494e+06,1,1.3183e+09
1.4639e+06,1.7745e+06,1,1.3183e+09
1.4639e+06,6.9247e+05,1,1.3183e+09
1.5349e+06,1.7746e+06,-1,1.3183e+09
1.5349e+06,1.7748e+06,-1,1.3183e+09
1.5349e+06,1.775e+06,-1,1.3183e+09
1.854e+06,1.6065e+06,-1,1.3183e+09
1.854e+06,1.7604e+06,-1,1.3183e+09
1.854e+06,1.775e+06,-1,1.3183e+09
7.8026e+05,1.7745e+06,-1,1.3183e+09
7.8026e+05,1.7747e+06,-1,1.3183e+09
7.8026e+05,4.5803e+05,-1,1.3183e+09
1.9916e+06,1.7745e+06,-1,1.3183e+09
1.9916e+06,2.1054e+06,-1,1.3183e+09
1.9916e+06,7.3139e+05,-1,1.3183e+09
7.5377e+05,1.7604e+06,-1,1.3183e+09
7.5377e+05,1.775e+06,-1,1.3183e+09
7.5377e+05,7.1325e+05,-1,1.3183e+09
1.6923e+06,1.7745e+06,-1,1.3183e+09
1.6923e+06,2.1055e+06,-1,1.3183e+09
1.6923e+06,7.2539e+05,-1,1.3183e+09
1.9066e+06,1.7251e+05,-1,1.3183e+09
1.9066e+06,1.7745e+06,-1,1.3183e+09
1.9066e+06,1.7745e+06,-1,1.3183e+09
1.9828e+06,1.7747e+06,1,1.3183e+09
1.9828e+06,2.1055e+06,-1,1.3183e+09
1.9828e+06,7.2539e+05,-1,1.3183e+09
2.319e+06,1.7604e+06,-1,1.3183e+09
2.319e+06,1.9287e+06,-1,1.3183e+09
2.319e+06,3.0008e+05,-1,1.3183e+09
2.3245e+06,1.6066e+06,-1,1.3183e+09
2.3245e+06,1.7604e+06,-1,1.3183e+09
2.3245e+06,1.7749e+06,-1,1.3183e+09
5.9197e+05,1.6754e+06,-1,1.3183e+09
5.9197e+05,1.7749e+06,-1,1.3183e+09
5.9197e+05,1.7749e+06,-1,1.3183e+09
2.319e+06,1.775e+06,-1,1.3183e+09
2.319e+06,1.9023e+06,-1,1.3183e+09
2.319e+06,3.3876e+05,-1,1.3183e+09
5.6282e+05,1.6066e+06,-1,1.3183e+09
5.6282e+05,1.7604e+06,-1,1.3183e+09
5.6282e+05,1.775e+06,1,1.3183e+09
8.1852e+05,2.1844e+05,-1,1.3183e+09
8.1852e+05,2.3935e+06,-1,1.3183e+09
8.1852e+05,5.6351e+05,1,1.3183e+09
1.3259e+06,1.7604e+06,1,1.3183e+09
1.3259e+06,1.7745e+06,-1,1.3183e+09
1.3259e+06,2.1844e+05,-1,1.3183e+09
1.6461e+06,1.7749e+06,-1,1.3183e+09
1.6461e+06,1.775e+06,-1,1.3183e+09
1.6461e+06,1.8372e+06,-1,1.3183e+09
1.6923e+06,1.7604e+06,-1,1.3183e+09
1.6923e+06,1.775e+06,-1,1.3183e+09
1.6923e+06,2.1054e+06,-1,1.3183e+09
2.1618e+06,1.7604e+06,-1,1.3183e+09
2.1618e+06,1.7745e+06,-1,1.3183e+09
2.1618e+06,2.1056e+06,-1,1.3183e+09
4.2172e+05,1.9287e+06,-1,1.3183e+09
4.2172e+05,2.1056e+06,-1,1.3183e+09
4.2172e+05,6.2642e+05,-1,1.3183e+09
7.7759e+05,1.6066e+06,-1,1.3183e+09
7.7759e+05,1.7749e+06,-1,1.3183e+09
7.7759e+05,1.8372e+06,-1,1.3183e+09
1.0229e+06,1.7746e+06,-1,1.3183e+09
1.0229e+06,1.7747e+06,-1,1.3183e+09
1.0229e+06,7.2518e+05,-1,1.3183e+09
1.3118e+06,1.7604e+06,-1,1.3183e+09
1.3118e+06,5.1441e+05,-1,1.3183e+09
1.3118e+06,7.2538e+05,-1,1.3183e+09
1.7664e+06,1.4199e+06,-1,1.3183e+09
1.7664e+06,1.7748e+06,-1,1.3183e+09
1.7664e+06,6.8288e+05,-1,1.3183e+09
2.319e+06,1.7745e+06,-1,1.3183e+09
2.319e+06,1.9395e+05,-1,1.3183e+09
2.319e+06,6.232e+05,-1,1.3183e+09
2.37e+06,1.4199e+06,-1,1.3183e+09
2.37e+06,1.7745e+06,-1,1.3183e+09
2.37e+06,1.8372e+06,-1,1.3183e+09
1.4639e+06,1.7749e+06,-1,1.3183e+09
1.4639e+06,4.2448e+05,1,1.3183e+09
1.4639e+06,7.8989e+05,1,1.3183e+09
1.5575e+06,1.7747e+06,-1,1.3183e+09
1.5575e+06,6.6204e+05,-1,1.3183e+09
1.5575e+06,7.5452e+05,-1,1.3183e+09
2.1618e+06,1.2314e+06,-1,1.3183e+09
2.1618e+06,1.7745e+06,-1,1.3183e+09
2.1618e+06,6.8288e+05,-1,1.3183e+09
2.2561e+06,1.775e+06,-1,1.3183e+09
2.2561e+06,1.775e+06,-1,1.3183e+09
2.2561e+06,2.9929e+05,-1,1.3183e+09
7.8026e+05,1.7747e+06,-1,1.3183e+09
7.8026e+05,1.775e+06,-1,1.3183e+09
7.8026e+05,2.1054e+06,-1,1.3183e+09
1.0812e+06,1.7746e+06,-1,1.3183e+09
1.0812e+06,1.7749e+06,-1,1.3183e+09
1.0812e+06,1.775e+06,-1,1.3183e+09
1.3433e+06,1.6065e+06,-1,1.3183e+09
1.3433e+06,2.2067e+06,-1,1.3183e+09
1.3433e+06,9.0859e+05,-1,1.3183e+09
1.3463e+06,1.775e+06,1,1.3183e+09
1.3463e+06,5.131e+05,1,1.3183e+09
1.3463e+06,6.232e+05,1,1.3183e+09
1.4392e+06,1.775e+06,-1,1.3183e+09
1.4392e+06,2.1056e+06,-1,1.3183e+09
1.4392e+06,7.3143e+05,-1,1.3183e+09
1.6923e+06,1.7748e+06,-1,1.3183e+09
1.6923e+06,1.775e+06,-1,1.3183e+09
1.6923e+06,1.775e+06,-1,1.3183e+09
1.9916e+06,1.7747e+06,-1,1.3183e+09
1.9916e+06,1.7747e+06,-1,1.3183e+09
1.9916e+06,1.775e+06,-1,1.3183e+09
2.319e+06,1.7749e+06,-1,1.3183e+09
2.319e+06,5.6105e+05,-1,1.3183e+09
2.319e+06,7.3139e+05,1,1.3183e+09
1.3118e+06,1.7747e+06,-1,1.3183e+09
1.3118e+06,4.2448e+05,-1,1.3183e+09
1.3118e+06,6.2957e+05,-1,1.3183e+09
1.5903e+06,1.7745e+06,-1,1.3183e+09
1.5903e+06,1.7747e+06,1,1.3183e+09
1.5903e+06,1.9287e+06,-1,1.3183e+09
1.8004e+06,1.7747e+06,-1,1.3183e+09
1.8004e+06,1.8372e+06,1,1.3183e+09
1.8004e+06,6.4736e+05,-1,1.3183e+09
2.1618e+06,1.494e+06,-1,1.3183e+09
2.1618e+06,1.7745e+06,-1,1.3183e+09
2.1618e+06,2.9929e+05,-1,1.3183e+09
2.4118e+06,1.6067e+06,-1,1.3183e+09
2.4118e+06,1.7603e+06,-1,1.3183e+09
2.4118e+06,1.775e+06,-1,1.3183e+09
7.0322e+05,1.6066e+06,-1,1.3183e+09
7.0322e+05,1.7744e+06,-1,1.3183e+09
7.0322e+05,1.7748e+06,-1,1.3183e+09
1.1745e+06,1.6067e+06,-1,1.3183e+09
1.1745e+06,1.6387e+06,-1,1.3183e+09
1.1745e+06,7.2539e+05,-1,1.3183e+09
1.6923e+06,1.7745e+06,-1,1.3183e+09
1.6923e+06,1.775e+06,1,1.3183e+09
1.6923e+06,7.1325e+05,-1,1.3183e+09
1.9916e+06,1.6066e+06,-1,1.3183e+09
1.9916e+06,1.7749e+06,-1,1.3183e+09
1.9916e+06,1.7749e+06,-1,1.3183e+09
3.2621e+05,1.7748e+06,-1,1.3183e+09
3.2621e+05,1.775e+06,-1,1.3183e+09
3.2621e+05,7.1325e+05,-1,1.3183e+09
3.4721e+05,1.7745e+06,-1,1.3183e+09
3.4721e+05,2.1055e+06,-1,1.3183e+09
3.4721e+05,5.8647e+05,-1,1.3183e+09
