1.0001e+06,2.6079e+05,0,1,0
1.0001e+06,8.2367e+05,0,1,0
1.0001e+06,9.0181e+05,0,1,0
1.0001e+06,1.6091e+05,0,2,0
1.0001e+06,8.6336e+05,0,1,0
1.0001e+06,1.4769e+06,0,2,0
1.0001e+06,1.7745e+06,0,0,1
1.0001e+06,1.7748e+06,0,1,0
1.0001e+06,1.7749e+06,0,0,1
1.0001e+06,1.0001e+06,1,0,1
1.0001e+06,1.6754e+06,0,0,1
1.0001e+06,1.7604e+06,0,1,0
1.0001e+06,1.7747e+06,0,1,0
1.0001e+06,1.7747e+06,0,0,1
1.0001e+06,1.0001e+06,0,5,8
1.0001e+06,1.0659e+06,0,2,5
1.0001e+06,1.7603e+06,0,0,1
1.0001e+06,1.7604e+06,0,1,0
1.0001e+06,1.7604e+06,0,0,2
1.0001e+06,1.7604e+06,0,0,1
1.0001e+06,1.8372e+06,0,2,2
1.0001e+06,2.0808e+06,0,1,0
1.0001e+06,2.1055e+06,0,1,2
1.0001e+06,2.1055e+06,0,0,1
1.0001e+06,2.1055e+06,0,0,1
1.0001e+06,2.1056e+06,0,1,0
1.0001e+06,2.1056e+06,0,1,0
1.0001e+06,2.1844e+05,0,0,1
1.0001e+06,2.2442e+06,0,0,2
1.0001e+06,5.4965e+05,0,0,3
1.0001e+06,7.5452e+05,0,1,0
1.0001e+06,1.0001e+06,0,0,1
1.0001e+06,1.7747e+06,0,1,0
1.0001e+06,1.7751e+06,0,1,0
1.0001e+06,1.0424e+06,0,1,0
1.0001e+06,1.3167e+05,0,2,0
1.0001e+06,1.5544e+06,0,2,0
1.0001e+06,1.5671e+06,0,2,0
1.0001e+06,1.5996e+06,0,5,0
1.0001e+06,1.7229e+06,0,1,0
1.0001e+06,1.7603e+06,0,1,0
1.0001e+06,1.7604e+06,0,1,0
1.0001e+06,1.7746e+06,0,1,0
1.0001e+06,1.7747e+06,0,2,0
1.0001e+06,1.7747e+06,0,2,0
1.0001e+06,1.7747e+06,0,1,0
1.0001e+06,1.7748e+06,0,3,0
1.0001e+06,1.7748e+06,0,1,0
1.0001e+06,1.7749e+06,0,1,0
1.0001e+06,1.7749e+06,0,3,0
1.0001e+06,1.7749e+06,0,1,0
1.0001e+06,1.775e+06,0,1,0
1.0001e+06,1.7751e+06,0,4,0
1.0001e+06,1.7751e+06,0,20,0
1.0001e+06,1.7751e+06,0,6,0
1.0001e+06,1.8372e+06,0,11,0
1.0001e+06,1.9089e+06,0,22,0
1.0001e+06,2.1883e+06,0,1,0
1.0001e+06,2.3129e+06,0,45,0
1.0001e+06,2.6801e+05,0,1,0
1.0001e+06,3.2003e+05,0,7,0
1.0001e+06,3.8899e+05,0,4,0
1.0001e+06,5.5601e+05,0,1,0
1.0001e+06,5.6301e+05,0,8,0
1.0001e+06,5.733e+05,0,2,0
1.0001e+06,6.1891e+05,0,9,0
1.0001e+06,7.8989e+05,0,3,0
1.0001e+06,8.1538e+05,0,21,0
1.0001e+06,8.2799e+05,0,2,0
1.0001e+06,1.0001e+06,0,1,0
1.0001e+06,1.7584e+06,0,1,0
1.0001e+06,2.0121e+06,0,1,0
1.0001e+06,5.8659e+05,0,2,0
1.0001e+06,7.27e+05,0,4,0
1.0001e+06,1.0001e+06,1,4,4
1.0001e+06,1.0424e+06,1,2,2
1.0001e+06,1.3234e+06,1,7,3
1.0001e+06,1.7544e+06,1,0,0
1.0001e+06,1.9089e+06,0,3,0
1.0001e+06,1.9968e+06,0,4,0
1.0001e+06,2.0597e+06,0,3,2
1.0001e+06,2.066e+06,1,0,0
1.0001e+06,3.6959e+05,0,3,0
1.0001e+06,6.2678e+05,0,3,0
1.0001e+06,6.6442e+05,0,0,1
1.0001e+06,7.095e+05,1,0,0
1.0001e+06,7.1189e+05,0,4,0
1.0001e+06,9.4313e+05,0,1,0
1.0001e+06,1.0001e+06,0,1,0
1.0001e+06,1.6327e+05,0,1,0
1.0001e+06,1.7603e+06,0,6,0
1.0001e+06,1.7747e+06,0,2,0
1.0001e+06,1.7748e+06,0,9,0
1.0001e+06,1.8372e+06,0,2,0
1.0001e+06,7.1325e+05,0,1,0
1.0001e+06,1.0001e+06,1,4,0
1.0001e+06,1.0104e+06,0,22,0
1.0001e+06,1.1087e+06,0,5,0
1.0001e+06,1.202e+05,0,1,0
1.0001e+06,1.6067e+06,0,1,0
1.0001e+06,1.7604e+06,0,1,0
1.0001e+06,1.7745e+06,0,2,0
1.0001e+06,1.7745e+06,0,1,0
1.0001e+06,1.7745e+06,0,2,0
1.0001e+06,1.7747e+06,0,1,0
1.0001e+06,1.7747e+06,0,2,0
1.0001e+06,1.7748e+06,0,9,0
1.0001e+06,1.7748e+06,0,2,0
1.0001e+06,1.7749e+06,0,2,0
1.0001e+06,1.775e+06,1,0,0
1.0001e+06,1.8372e+06,0,1,0
1.0001e+06,1.8915e+06,0,1,0
1.0001e+06,2.2299e+06,0,1,0
1.0001e+06,2.2299e+06,0,1,0
1.0001e+06,5.4965e+05,0,1,0
1.0001e+06,6.4736e+05,0,1,0
1.0001e+06,7.3376e+05,0,1,0
1.0001e+06,7.3774e+05,0,1,0
1.0001e+06,7.6307e+05,0,1,0
1.0001e+06,1.2716e+05,0,1,0
1.0001e+06,1.7603e+06,0,2,0
1.0001e+06,1.7603e+06,0,2,0
1.0001e+06,1.7725e+06,0,1,0
1.0001e+06,5.6257e+05,0,1,0
1.0001e+06,1.7091e+06,0,1,0
1.0001e+06,1.7746e+06,0,1,0
1.0001e+05,1.0001e+05,0,20,0
1.0001e+05,1.0022e+05,0,1,0
1.0001e+05,1.0024e+06,0,1,0
1.0001e+05,1.0064e+06,0,1,0
1.0001e+05,1.0116e+06,0,1,0
1.0001e+05,1.0222e+06,0,1,0
1.0001e+05,1.0366e+06,0,1,0
1.0001e+05,1.0387e+06,0,1,0
1.0001e+05,1.0402e+06,0,1,0
1.0001e+05,1.0429e+06,0,1,0
1.0001e+05,1.0449e+06,0,1,0
1.0001e+05,1.0456e+06,0,1,0
1.0001e+05,1.0526e+06,0,1,0
1.0001e+05,1.0738e+06,0,1,0
1.0001e+05,1.0813e+06,0,1,0
1.0001e+05,1.1066e+06,0,1,0
1.0001e+05,1.1085e+06,0,2,0
1.0001e+05,1.1131e+06,0,2,0
1.0001e+05,1.1149e+06,0,1,0
1.0001e+05,1.122e+06,0,1,0
1.0001e+05,1.1261e+06,0,1,0
1.0001e+05,1.157e+06,0,1,0
1.0001e+05,1.19e+06,0,4,0
1.0001e+05,1.1938e+06,0,1,0
1.0001e+05,1.201e+06,0,1,0
1.0001e+05,1.2312e+06,0,1,0
1.0001e+05,1.2437e+06,0,1,0
1.0001e+05,1.2586e+06,0,1,0
1.0001e+05,1.2609e+06,0,1,0
1.0001e+05,1.2677e+06,0,1,0
1.0001e+05,1.2794e+06,0,1,0
1.0001e+05,1.2827e+06,0,2,0
1.0001e+05,1.2848e+06,0,1,0
1.0001e+05,1.3263e+06,0,1,0
1.0001e+05,1.327e+06,0,1,0
1.0001e+05,1.3304e+06,0,1,0
1.0001e+05,1.3402e+06,0,1,0
1.0001e+05,1.3406e+06,0,1,0
1.0001e+05,1.3447e+06,0,1,0
1.0001e+05,1.3484e+06,0,1,0
1.0001e+05,1.3615e+06,0,1,0
1.0001e+05,1.3804e+06,0,1,0
1.0001e+05,1.382e+06,0,1,0
1.0001e+05,1.3939e+06,0,2,0
1.0001e+05,1.4047e+06,0,1,0
1.0001e+05,1.4186e+06,0,1,0
1.0001e+05,1.4281e+06,0,1,0
1.0001e+05,1.4371e+06,0,2,0
1.0001e+05,1.4603e+06,0,1,0
1.0001e+05,1.49e+06,0,1,0
1.0001e+05,1.5154e+06,0,1,0
1.0001e+05,1.5327e+06,0,1,0
1.0001e+05,1.5367e+06,0,1,0
1.0001e+05,1.5438e+06,0,1,0
1.0001e+05,1.5528e+05,0,1,0
1.0001e+05,1.5879e+06,0,1,0
1.0001e+05,1.6066e+06,0,1,0
1.0001e+05,1.6167e+06,0,1,0
1.0001e+05,1.6204e+06,0,1,0
1.0001e+05,1.6209e+06,0,1,0
1.0001e+05,1.6628e+06,0,1,0
1.0001e+05,1.6785e+06,0,1,0
1.0001e+05,1.6956e+06,0,1,0
1.0001e+05,1.7024e+06,0,1,0
1.0001e+05,1.7189e+06,0,1,0
1.0001e+05,1.737e+06,0,2,0
1.0001e+05,1.745e+06,0,1,0
1.0001e+05,1.7463e+06,0,1,0
1.0001e+05,1.7493e+06,0,1,0
1.0001e+05,1.7629e+06,0,1,0
1.0001e+05,1.7748e+06,0,1,0
1.0001e+05,1.7748e+06,0,1,0
1.0001e+05,1.7748e+06,0,1,0
1.0001e+05,1.775e+06,0,1,0
1.0001e+05,1.775e+06,0,1,0
1.0001e+05,1.7915e+06,0,1,0
1.0001e+05,1.8129e+06,0,1,0
1.0001e+05,1.8227e+06,0,1,0
1.0001e+05,1.8345e+06,0,1,0
1.0001e+05,1.8421e+06,0,1,0
1.0001e+05,1.861e+06,0,1,0
1.0001e+05,1.8938e+06,0,1,0
1.0001e+05,1.903e+06,0,1,0
1.0001e+05,1.9072e+06,0,1,0
1.0001e+05,1.9183e+06,0,1,0
1.0001e+05,1.9287e+06,0,1,0
1.0001e+05,1.9287e+06,0,1,0
1.0001e+05,1.9389e+06,0,1,0
1.0001e+05,1.9458e+06,0,9,0
1.0001e+05,1.954e+06,0,1,0
1.0001e+05,1.962e+06,0,1,0
1.0001e+05,1.9958e+06,0,1,0
1.0001e+05,2.0103e+06,0,1,0
1.0001e+05,2.012e+06,0,1,0
1.0001e+05,2.0168e+06,0,1,0
1.0001e+05,2.062e+06,0,1,0
1.0001e+05,2.1004e+06,0,1,0
1.0001e+05,2.1008e+06,0,1,0
1.0001e+05,2.1012e+06,0,2,0
1.0001e+05,2.1347e+06,0,1,0
1.0001e+05,2.1416e+06,0,2,0
1.0001e+05,2.2115e+06,0,1,0
1.0001e+05,2.2298e+06,0,1,0
1.0001e+05,2.2423e+06,0,1,0
1.0001e+05,2.2469e+06,0,1,0
1.0001e+05,2.262e+06,0,1,0
1.0001e+05,2.2798e+06,0,1,0
1.0001e+05,2.2955e+06,0,1,0
1.0001e+05,2.3674e+06,0,1,0
1.0001e+05,2.3815e+06,0,1,0
1.0001e+05,2.4166e+06,0,1,0
1.0001e+05,2.4492e+05,0,1,0
1.0001e+05,2.5702e+05,0,1,0
1.0001e+05,2.6307e+05,0,2,0
1.0001e+05,2.72e+05,0,1,0
1.0001e+05,2.8694e+05,0,1,0
1.0001e+05,2.9114e+05,0,1,0
1.0001e+05,3.0773e+05,0,2,0
1.0001e+05,3.2619e+05,0,1,0
1.0001e+05,3.5387e+05,0,1,0
1.0001e+05,3.644e+05,0,1,0
1.0001e+05,4.0805e+05,0,1,0
1.0001e+05,4.1208e+05,0,1,0
1.0001e+05,4.2124e+05,0,1,0
1.0001e+05,4.3007e+05,0,1,0
1.0001e+05,4.4524e+05,0,2,0
1.0001e+05,4.4685e+05,0,1,0
1.0001e+05,5.0976e+05,0,1,0
1.0001e+05,5.2688e+05,0,1,0
1.0001e+05,5.6034e+05,0,1,0
1.0001e+05,5.6044e+05,0,1,0
1.0001e+05,5.7337e+05,0,1,0
1.0001e+05,5.9959e+05,0,1,0
1.0001e+05,6.228e+05,0,1,0
1.0001e+05,6.2491e+05,0,1,0
1.0001e+05,6.3315e+05,0,1,0
1.0001e+05,6.454e+05,0,1,0
1.0001e+05,6.5564e+05,0,1,0
1.0001e+05,6.6021e+05,0,1,0
1.0001e+05,6.8982e+05,0,1,0
1.0001e+05,6.9931e+05,0,1,0
1.0001e+05,6.9964e+05,0,1,0
1.0001e+05,7.0068e+05,0,1,0
1.0001e+05,7.1297e+05,0,1,0
1.0001e+05,7.3231e+05,0,1,0
1.0001e+05,7.5145e+05,0,1,0
1.0001e+05,7.5487e+05,0,1,0
1.0001e+05,7.5584e+05,0,1,0
1.0001e+05,7.5846e+05,0,1,0
1.0001e+05,7.6075e+05,0,1,0
1.0001e+05,7.7083e+05,0,1,0
1.0001e+05,7.7752e+05,0,1,0
1.0001e+05,7.9569e+05,0,1,0
1.0001e+05,7.987e+05,0,1,0
1.0001e+05,7.9927e+05,0,1,0
1.0001e+05,8.1487e+05,0,1,0
1.0001e+05,8.2292e+05,0,1,0
1.0001e+05,8.3634e+05,0,1,0
1.0001e+05,8.366e+05,0,1,0
1.0001e+05,8.3748e+05,0,1,0
1.0001e+05,8.4487e+05,0,1,0
1.0001e+05,8.5657e+05,0,1,0
1.0001e+05,8.5907e+05,0,1,0
1.0001e+05,8.7276e+05,0,1,0
1.0001e+05,8.9334e+05,0,1,0
1.0001e+05,8.9407e+05,0,1,0
1.0001e+05,9.2046e+05,0,1,0
1.0001e+05,9.4294e+05,0,1,0
1.0001e+05,9.4451e+05,0,1,0
1.0001e+05,9.4581e+05,0,1,0
1.0001e+05,9.5905e+05,0,1,0
1.0001e+05,9.6124e+05,0,1,0
1.0001e+05,9.7477e+05,0,1,0
1.0001e+05,9.8151e+05,0,1,0
1.0001e+05,9.9067e+05,0,1,0
1.0001e+06,1.0104e+06,0,1,0
1.0001e+06,1.6453e+06,0,0,1
1.0001e+06,1.7746e+06,0,1,0
1.0001e+06,1.7747e+06,0,3,0
1.0001e+06,1.8687e+06,0,1,0
1.0001e+06,2.1055e+06,0,0,1
1.0001e+06,1.0001e+06,0,2,0
1.0001e+06,1.0104e+06,0,0,1
1.0001e+06,1.9941e+06,0,0,2
1.0001e+06,1.0001e+06,0,1,0
1.0001e+06,7.1068e+05,0,4,0
1.0001e+06,1.7748e+06,0,1,0
1.0001e+05,1.7747e+06,0,1,0
1.0001e+05,2.2299e+06,0,81,0
1.0001e+05,6.8382e+05,0,2,0
1.0001e+06,1.7604e+06,0,1,0
1.0001e+06,1.7745e+06,0,1,0
1.0001e+06,1.0001e+06,0,0,2
1.0001e+06,1.4008e+06,0,0,1
1.0001e+06,1.7747e+06,0,3,0
1.0001e+06,1.9287e+06,0,3,0
1.0001e+06,2.1883e+06,0,1,0
1.0001e+06,5.5782e+05,0,1,0
