1000009	2388663
1000009	2420902
1000009	244803
1000009	253038
1000009	265370
1000009	287062
1000009	299289
1000009	303382
1000009	376690
1000009	378617
1000009	387492
1000009	387763
1000009	428085
1000009	444058
1000009	445237
1000009	450601
1000009	454886
1000009	456697
1000009	459657
1000009	461710
1000009	475662
1000009	479886
1000009	484147
1000009	504783
1000009	507177
1000009	507507
1000009	511573
1000009	516024
1000009	534326
1000009	536451
1000009	548429
1000009	549649
1000009	550009
1000009	555749
1000009	561086
1000009	562574
1000009	563514
1000009	570938
1000009	572721
1000009	576418
1000009	579133
1000009	584178
1000009	584236
1000009	586470
1000009	588757
1000009	601020
1000009	601528
1000009	631206
1000009	633220
1000009	636334
1000009	636722
1000009	641599
1000009	644418
1000009	647356
1000009	664154
1000009	664176
1000009	664828
1000009	665601
1000009	665889
1000009	665932
1000009	682877
1000009	683822
1000009	692214
1000009	694362
1000009	694649
1000009	696993
1000009	703855
1000009	704892
1000009	705136
1000009	709795
1000009	712420
1000009	713153
1000009	713223
1000009	713225
1000009	713227
1000009	713228
1000009	713229
1000009	713231
1000009	713234
1000009	713239
1000009	713240
1000009	713244
1000009	713248
1000009	713250
1000009	713254
1000009	713260
1000009	713270
1000009	713276
1000009	713277
1000009	713278
1000009	713279
1000009	713281
1000009	713314
1000009	723114
1000009	723510
1000009	724489
1000009	725183
1000009	725304
1000009	725355
1000009	725372
1000009	725382
1000009	726056
1000009	731389
1000009	731434
1000009	741272
1000009	741528
1000009	753434
1000009	753435
1000009	753436
1000009	753437
1000009	754522
1000009	755398
1000009	758083
1000009	759501
1000009	762735
1000009	770446
1000009	794490
1000009	798225
1000009	809847
1000009	828384
1000009	829949
1000009	864044
1000009	865227
1000009	867452
1000009	875014
1000009	879962
1000009	908591
100001	1565160
100001	1760348
100001	1760367
100001	1760378
100001	1760388
100001	1760642
100001	1774717
100001	1928730
100001	1928741
100001	1928746
100001	2105489
100001	2105561
100001	2169800
100001	947948
1000011	1760350
1000011	1760353
1000011	1760355
1000011	1774489
1000011	1774509
1000011	1774520
1000011	1774705
1000011	1774753
1000011	1774817
1000011	1774878
1000011	1774952
1000011	2335877
1000012	100540
1000012	1675399
1000012	1760350
1000012	1772501
1000012	1774511
1000012	1774682
1000012	1774710
1000012	1774856
1000012	1774925
1000012	1774954
1000012	1775009
1000012	1775042
1000012	1775077
1000012	1874277
1000012	1954203
1000012	2083401
1000012	2172762
1000012	2229855
1000012	2284887
1000012	268011
1000012	477883
1000012	706754
1000013	1760326
1000013	1760338
1000013	1760345
1000013	1760346
1000013	1760350
1000013	1760352
1000013	1760353
1000013	1760354
1000013	1760355
1000013	1760357
1000013	1760362
1000013	1760363
1000013	1760364
1000013	689969
1000014	1010402
1000014	1108697
1000014	1212452
1000014	1419930
1000014	1760320
1000014	1760338
1000014	1760350
1000014	1760354
1000014	1760642
1000014	1774504
1000014	1774509
1000014	1774520
1000014	1774713
1000014	1774766
1000014	1774878
1000014	1774952
1000014	1837210
1000014	1928678
1000014	1954203
1000014	2105489
1000014	2188303
1000014	2335873
1000014	2339484
1000014	330571
1000014	682877
1000016	1024899
1000016	1053447
1000016	1104108
1000016	1204954
1000016	1312628
1000016	1419930
1000016	1606596
1000016	1675399
1000016	1758475
1000016	1760320
1000016	1760378
1000016	1760642
1000016	1774452
1000016	1774505
1000016	1774717
1000016	1774722
1000016	1774753
1000016	1774925
1000016	1774963
1000016	1774996
1000016	1775076
1000016	1784713
1000016	1932882
1000016	2224167
1000016	229492
1000016	2349040
1000016	235744
1000016	338764
1000016	436442
1000016	458026
1000016	713310
1000017	1079057
1000017	1086517
1000017	1108697
1000017	124087
1000017	1316556
1000017	1400761
1000017	1437896
1000017	1482735
1000017	1489657
1000017	1556149
1000017	1637775
1000017	1719255
1000017	173758
1000017	1760320
1000017	1760337
1000017	1760338
1000017	1760398
1000017	1760400
1000017	1760430
1000017	1760449
1000017	1760459
1000017	1774369
1000017	1774446
1000017	1774450
1000017	1774498
1000017	1774505
1000017	1774540
1000017	1774562
1000017	1774565
1000017	1774566
1000017	1774567
1000017	1774568
1000017	1774570
1000017	1774576
1000017	1774584
1000017	1774585
1000017	1774586
1000017	1774588
1000017	1774589
1000017	1774593
1000017	1774613
1000017	1774614
1000017	1774615
1000017	1774633
1000017	1774636
1000017	1774638
1000017	1774671
1000017	1774674
1000017	1774675
1000017	1774677
1000017	1774678
1000017	1774679
1000017	1774681
1000017	1774682
1000017	1774684
1000017	1774686
1000017	1774687
1000017	1774689
1000017	1774690
1000017	1774692
1000017	1774694
1000017	1774713
1000017	1774717
1000017	1774729
1000017	1774785
1000017	1774786
1000017	1774787
1000017	1774789
1000017	1774790
1000017	1774793
1000017	1774795
1000017	1774796
1000017	1774797
1000017	1774798
1000017	1774799
1000017	1774800
1000017	1774801
1000017	1774803
1000017	1774809
1000017	1774813
1000017	1774814
1000017	1774816
1000017	1774818
1000017	1774851
1000017	1774852
1000017	1774853
1000017	1774854
1000017	1774856
1000017	1774857
1000017	1774996
1000017	1775020
1000017	1834460
1000017	1837210
1000017	1912436
1000017	1928656
1000017	1928657
1000017	1986200
1000017	2066856
1000017	2083428
1000017	2179663
1000017	2198243
1000017	2247909
1000017	2262250
1000017	2263135
1000017	2287260
1000017	229937
1000017	2341821
1000017	249736
1000017	343522
1000017	462104
1000017	562574
1000017	582851
1000017	621444
1000017	641599
1000017	645304
1000017	680253
1000017	703278
1000017	710684
1000017	723323
1000017	723577
1000017	724501
1000017	741909
1000017	763886
1000017	938237
1000017	947924
1000018	1010402
1000018	1161055
1000018	1419930
1000018	1457395
1000018	1566699
1000018	160910
1000018	1681404
1000018	1709561
1000018	1760320
1000018	1760350
1000018	1760378
1000018	1760388
1000018	1760422
1000018	1774367
1000018	1774410
1000018	1774452
1000018	1774455
1000018	1774459
1000018	1774505
1000018	1774546
1000018	1774547
1000018	1774574
1000018	1774580
1000018	1774590
1000018	1774595
1000018	1774617
1000018	1774650
1000018	1774653
1000018	1774654
1000018	1774655
1000018	1774659
1000018	1774667
1000018	1774684
1000018	1774704
1000018	1774707
1000018	1774717
1000018	1774722
1000018	1774753
1000018	1774768
1000018	1774789
1000018	1774800
1000018	1774849
1000018	1774861
1000018	1774862
1000018	1774864
1000018	1774866
1000018	1774868
1000018	1774874
1000018	1774952
1000018	1774957
1000018	1774968
1000018	1774977
1000018	1775011
1000018	1775028
1000018	1775033
1000018	1775044
1000018	1775045
1000018	1775076
1000018	1785544
1000018	1837210
1000018	1872256
1000018	1902321
1000018	1928678
1000018	1928687
1000018	1954203
1000018	2012081
1000018	2022076
1000018	2105425
1000018	2105476
1000018	2105480
1000018	2105486
1000018	2105491
1000018	2105515
1000018	2105598
1000018	2105676
1000018	2188303
1000018	2229827
1000018	2407209
1000018	387759
1000018	444058
1000018	456253
1000018	458026
1000018	461938
1000018	477883
1000018	479886
1000018	490106
1000018	538140
1000018	557803
1000018	595725
1000018	613748
1000018	622802
1000018	664176
1000018	665827
1000018	665889
1000018	706667
1000018	713162
1000018	729376
1000018	737180
1000018	737721
1000018	747836
1000018	822287
1000018	834007
1000018	865318
1000018	922070
1000019	1239277
1000019	131665
1000019	1637402
1000019	1760376
1000019	1760403
1000019	1760437
1000019	1774717
1000019	1837210
1000019	2105473
1000019	2105490
1000019	2105493
1000019	2105512
1000019	2335875
1000019	332673
1000019	346092
1000019	534378
1000019	563514
1000019	592273
1000019	594200
1000019	626416
1000019	627961
1000019	680224
100002	1010402
100002	113311
100002	1148258
100002	1374348
100002	1419930
100002	1606449
100002	1606515
100002	1606608
100002	1606610
100002	1760320
100002	1760338
100002	1760618
100002	1760642
100002	1774504
100002	1774520
100002	1774595
100002	1774705
100002	1774909
100002	1774977
100002	1775011
100002	1775043
100002	179542
100002	1928678
100002	2105598
100002	2105721
100002	2188303
100002	2335873
100002	340762
100002	387759
100002	436442
100002	504783
100002	588336
100002	646185
100002	682877
100002	715644
100002	725080
100002	741661
100002	760924
1000020	1072776
1000020	1284469
1000020	1606604
1000020	1606609
1000020	1606611
1000020	1760385
1000020	1760393
1000020	1774406
1000020	1774464
1000020	1774952
1000020	2025898
1000020	2085565
1000020	2303333
1000020	2407209
1000020	424477
1000020	577155
1000020	713172
1000020	715644
1000020	724489
1000020	729202
1000020	760627
1000020	769385
1000020	809847
1000022	1165162
1000022	1671443
1000022	1774497
1000022	1774515
1000022	1774965
1000022	2066033
1000022	2066038
1000022	2105722
1000022	290927
1000022	549649
1000023	1010402
1000023	1038725
1000023	1098880
1000023	1121038
1000023	1226513
1000023	1606479
1000023	1709561
1000023	1774718
1000023	1774849
1000023	1774878
1000023	1774934
1000023	2141627
1000023	2188303
1000023	246506
1000023	576418
1000023	651589
1000023	664422
1000023	716038
1000023	741560
1000023	865711
1000024	1010402
1000024	1185040
1000024	1760310
1000024	1760642
1000024	1774505
1000024	1774641
1000024	1774705
1000024	1774977
1000024	1775076
1000024	1902321
1000024	1963624
1000024	2105405
1000024	368154
1000024	711805
1000024	724489
1000025	1444067
1000025	1760378
1000025	647356
1000026	1444067
1000026	1760398
1000026	1760422
1000026	1774717
1000026	724706
1000027	1760346
1000027	1760399
1000027	1760405
1000027	1760410
1000027	1784713
1000027	2066031
1000027	2105480
1000027	2105493
1000027	2355591
1000027	609868
1000027	682877
1000029	1760320
1000029	1774452
1000029	1774594
1000029	1774599
1000029	1775045
100003	1774722
100003	1774723
100003	218438
100003	2412489
100003	844835
1000030	1419930
1000030	1510854
1000030	1709674
1000030	1717577
1000030	1760378
1000030	1774636
1000030	1774684
1000030	1774692
1000030	1774718
1000030	1774789
1000030	1774797
1000030	1774862
1000030	1774954
1000030	1774963
1000030	1775076
1000030	2046927
1000030	2105370
1000030	2393452
1000030	462104
1000030	544479
1000030	581437
1000030	646592
1000030	725238
1000030	727272
1000030	828384
1000032	1774717
1000032	1774722
1000032	1874277
1000032	2229855
1000032	2339484
1000034	1760348
1000034	1760396
1000034	1774595
1000034	655717
1000034	682877
1000035	1760353
1000035	1774444
1000035	1774509
1000035	1774520
1000035	1774613
1000035	1774692
1000035	1774705
1000035	1774822
1000035	1774953
1000035	1774977
1000035	436056
1000035	640892
1000036	2066013
1000036	942700
1000037	1001726
1000037	1008033
1000037	1010402
1000037	1037456
1000037	133671
1000037	133739
1000037	1606515
1000037	1606559
1000037	1606606
1000037	1606610
1000037	1606620
1000037	1669445
1000037	1760320
1000037	1760338
1000037	1760353
1000037	1760357
1000037	1760376
1000037	1760377
1000037	1760378
1000037	1760381
1000037	1760383
1000037	1760386
1000037	1760389
1000037	1760396
1000037	1760401
1000037	1760405
1000037	176061
1000037	1774540
1000037	1774552
1000037	1774568
1000037	1774575
1000037	1774595
1000037	1774616
1000037	1774695
1000037	1774712
1000037	1774717
1000037	1774766
1000037	1774798
1000037	1774815
1000037	1774861
1000037	1774870
1000037	1774875
1000037	1774963
1000037	1775025
1000037	1775029
1000037	1775033
1000037	1775076
1000037	1775088
1000037	179542
1000037	1835624
1000037	1837210
1000037	1891546
1000037	1918326
1000037	1928671
1000037	1928678
1000037	1928724
1000037	1928725
1000037	1928728
1000037	1928730
1000037	1928732
1000037	1928733
1000037	1928749
1000037	1986200
1000037	2012081
1000037	2060220
1000037	2105464
1000037	2105477
1000037	2105480
1000037	2105481
1000037	2105482
1000037	2105489
1000037	2105490
1000037	2105493
1000037	2105514
1000037	2105525
1000037	2105532
1000037	2105552
1000037	2105561
1000037	2105566
1000037	2105575
1000037	2105585
1000037	2105597
1000037	2105599
1000037	2224167
1000037	2350630
1000037	2381467
1000037	299289
1000037	330077
1000037	338764
1000037	351515
1000037	401062
1000037	430194
1000037	441411
1000037	444058
1000037	534326
1000037	536451
1000037	539162
1000037	549649
1000037	557803
1000037	569607
1000037	577332
1000037	604465
1000037	623203
1000037	628623
1000037	645204
1000037	647225
1000037	647356
1000037	655775
1000037	665932
1000037	674753
1000037	683822
1000037	689958
1000037	694649
1000037	704241
1000037	707908
1000037	713228
1000037	713229
1000037	713234
1000037	713244
1000037	713248
1000037	713254
1000037	724489
1000037	724706
1000037	725183
1000037	725188
1000037	726949
1000037	727204
1000037	730350
1000037	731992
1000037	754522
1000037	762850
1000037	778749
1000037	850923
1000037	922070
1000037	987446
1000038	1070315
1000038	1179143
1000038	124087
1000038	1364002
1000038	1774595
1000038	1774776
1000038	1774797
1000038	1774816
1000038	1775049
1000038	2105362
1000038	2105464
1000038	2105487
1000038	2105489
1000038	2105509
1000038	2105512
1000038	2105524
1000038	2105547
1000038	2161566
1000038	2274754
1000038	2352560
1000038	461710
1000038	576544
1000038	586470
1000038	709795
1000038	723577
1000038	724650
1000038	724716
1000038	798225
100004	1155539
100004	127164
100004	131665
100004	1368381
100004	1586439
100004	1675399
100004	1760338
100004	1760422
100004	1774476
100004	1774502
100004	1774675
100004	1774687
100004	1774692
100004	1774714
100004	1774786
100004	1774789
100004	1774968
100004	1774999
100004	1775003
100004	1775087
100004	1872256
100004	1902321
100004	1920976
100004	2083428
100004	2105501
100004	2105598
100004	2188303
100004	2197835
100004	2325253
100004	302091
100004	346092
100004	462104
100004	481684
100004	534378
100004	549649
100004	665875
100004	713228
100004	727163
1000040	1065238
1000040	142372
1000040	1586439
1000040	1675399
1000040	1760351
1000040	1774463
1000040	1774494
1000040	1774505
1000040	1774509
1000040	1774520
1000040	1774593
1000040	1774594
1000040	1774705
1000040	1774766
1000040	1774789
1000040	1774954
1000040	1775024
1000040	1775076
1000040	1785544
1000040	1794800
1000040	1918326
1000040	1954203
1000040	198564
1000040	2335872
1000040	479886
1000040	592273
1000040	609868
1000040	664422
1000040	667096
1000040	755990
1000043	1606609
1000043	1760375
1000043	1760397
1000043	1760398
1000043	1760405
1000043	1774452
1000043	1774459
1000043	1775024
1000043	2105496
1000043	2267860
1000043	2352560
1000043	312053
1000043	436442
1000043	713225
1000043	854639
1000044	118180
1000044	1575723
1000044	1774378
1000044	1774444
1000044	1774529
1000044	1774573
1000044	1774705
1000044	1774722
1000044	1774934
1000044	1775000
1000044	1775076
1000044	1928678
1000044	2229827
1000044	2335875
1000044	534326
1000044	719664
1000045	1189436
1000045	1774386
1000045	1774717
1000045	218438
1000045	421653
1000045	609868
1000045	844538
1000046	1010402
1000046	2105405
1000046	2144650
1000047	1606552
1000047	1606557
1000047	1606559
1000047	1606570
1000047	1606574
1000047	1606580
1000047	1606596
1000047	1606606
1000047	1606608
1000047	1606609
1000047	1606610
1000047	1606613
1000047	1760320
1000047	1760323
1000047	1760348
1000047	1760350
1000047	1760376
1000047	1760377
1000047	1760378
1000047	1760388
1000047	1760393
1000047	1760401
1000047	1774460
1000047	1774768
1000047	1837210
1000047	1870054
1000047	1928730
1000047	1928731
1000047	1928732
1000047	1928735
1000047	2105464
1000047	2105465
1000047	2105476
1000047	2105480
1000047	2105482
1000047	2105484
1000047	2105489
1000047	2105500
1000047	2105510
1000047	2105511
1000047	2105514
1000047	2105532
1000047	2105545
1000047	2105550
1000047	2105561
1000047	2105562
1000047	2105563
1000047	2105588
1000047	2105591
1000047	2105592
1000047	2105597
1000047	2105598
1000047	2105599
1000047	2105630
1000047	2169800
1000047	2224167
1000047	2420902
1000047	265958
1000047	299289
1000047	338764
1000047	444058
1000047	536451
1000047	549649
1000047	550009
1000047	555749
1000047	562574
1000047	563514
1000047	576418
1000047	647356
1000047	665932
1000047	682877
1000047	683822
1000047	694649
1000047	703855
1000047	705136
1000047	713223
1000047	713225
1000047	713228
1000047	713229
1000047	713231
1000047	713239
1000047	713240
1000047	713244
1000047	713248
1000047	713250
1000047	713254
1000047	713260
1000047	713270
1000047	713276
1000047	713277
1000047	713278
1000047	713279
1000047	713281
1000047	713283
1000047	713314
1000047	724489
1000047	725183
1000047	731389
1000047	731434
1000047	754522
1000047	758083
1000047	793766
1000047	794490
1000047	809847
1000047	879962
1000048	1774963
1000048	218438
1000048	754522
100005	1760381
100005	1774536
100005	1774614
100005	1774617
100005	1774705
100005	1774723
100005	1775013
100005	1902321
100005	1928678
100005	2105486
100005	2105514
100005	2105544
100005	2105575
100005	2105585
100005	2279115
100005	2379236
100005	290927
100005	542280
100005	555749
100005	641540
100005	683822
100005	694934
100005	713228
100005	713248
100005	713249
100005	726949
100005	727204
100005	731434
100005	754522
100005	769385
1000050	1087325
1000050	1441499
1000050	175442
1000050	1760654
1000050	1774867
1000050	1774894
1000050	1774933
1000050	1774950
1000050	1774959
1000050	1774965
1000050	1775000
1000050	1804909
1000050	1862710
1000050	1928678
1000050	2083428
1000050	2206687
1000050	387759
1000050	387976
1000050	430145
1000050	594200
1000050	719664
1000050	741867
1000051	1386694
1000051	1760384
1000051	1774617
1000051	552511
1000051	646592
1000051	727272
1000052	1221530
1000052	131665
1000052	133491
1000052	1368381
1000052	1400959
1000052	142372
1000052	1522533
1000052	1585289
1000052	1606596
1000052	1760350
1000052	1760579
1000052	1760642
1000052	1774463
1000052	1774465
1000052	1774494
1000052	1774520
1000052	1774593
1000052	1774649
1000052	1774681
1000052	1774692
1000052	1774706
1000052	1774713
1000052	1774722
1000052	1774723
1000052	1774761
1000052	1774789
1000052	1774793
1000052	1774800
1000052	1774811
1000052	1774814
1000052	1774815
1000052	1774816
1000052	1774849
1000052	1774862
1000052	1774888
1000052	1774954
1000052	1774972
1000052	1774999
1000052	1775009
1000052	1775076
1000052	1775098
1000052	1785544
1000052	1928678
1000052	1928687
1000052	1954203
1000052	2093346
1000052	2105464
1000052	2105482
1000052	2105745
1000052	2105784
1000052	2105786
1000052	2188303
1000052	2335872
1000052	2335873
1000052	2335877
1000052	2388663
1000052	288600
1000052	302091
1000052	332673
1000052	338764
1000052	344277
1000052	504783
1000052	544130
1000052	592273
1000052	609868
1000052	623203
1000052	626416
1000052	682877
1000052	713293
1000052	723577
1000052	730921
1000052	734547
1000053	1419930
1000053	1703688
1000053	1760348
1000053	1760367
1000053	1760410
1000053	1774505
1000053	1774509
1000053	1774532
1000053	1774684
1000053	1774721
1000053	1774723
1000053	1774726
1000053	1774844
1000053	1774849
1000053	1774965
1000053	1774972
1000053	1774999
1000053	1775003
1000053	1775011
1000053	1775014
1000053	1775037
1000053	1775042
1000053	1775045
1000053	1775088
1000053	1784713
1000053	1902321
1000053	1928655
1000053	1928678
1000053	2078521
1000053	2105484
1000053	2172762
1000053	2210284
1000053	2393452
1000053	493573
1000053	559957
1000053	885480
1000054	1400172
1000054	1419930
1000054	1655644
1000054	1760326
1000054	1760338
1000054	1760354
1000054	1760427
1000054	1774659
1000054	1774925
1000054	1775078
1000054	229492
1000054	458026
1000054	609868
1000054	639313
1000055	436442
1000056	1119320
1000056	734025
1000057	1675399
1000057	1760378
1000057	1774575
1000057	1774595
1000057	1774684
1000057	1775029
1000057	2169800
1000057	218438
1000057	639313
1000057	997786
1000058	1824742
1000058	1924478
1000058	725238
1000058	727232
1000059	1352204
1000059	1453322
1000059	1760364
1000059	1774412
1000059	1774509
1000059	1774617
1000059	1774686
1000059	1774706
1000059	1774707
1000059	1774765
1000059	1774862
1000059	329662
1000059	424464
1000059	477883
1000059	731095
100006	100095
100006	1003838
100006	1045582
100006	1079057
100006	1108697
100006	1231229
100006	124087
100006	1249672
100006	1328126
100006	1412065
100006	1419930
100006	1441743
100006	1470580
100006	1476585
100006	1502106
100006	1556149
100006	1637775
100006	1643922
100006	1655644
100006	1755547
100006	1759001
100006	1760295
100006	1760296
100006	1760320
100006	1760326
100006	1760338
100006	1760348
100006	1760349
100006	1760350
100006	1760353
100006	1760375
100006	1760376
100006	1760377
100006	1760378
100006	1760388
100006	1760401
100006	1760402
100006	1760403
100006	1760410
100006	1760421
100006	1760425
100006	1760426
100006	1760642
100006	1760654
100006	1770463
100006	1774365
100006	1774366
100006	1774394
100006	1774449
100006	1774453
100006	1774454
100006	1774455
100006	1774456
100006	1774457
100006	1774458
100006	1774461
100006	1774462
100006	1774463
100006	1774464
100006	1774466
100006	1774469
100006	1774504
100006	1774505
100006	1774506
100006	1774519
100006	1774520
100006	1774525
100006	1774527
100006	1774529
100006	1774532
100006	1774533
100006	1774539
100006	1774542
100006	1774593
100006	1774595
100006	1774604
100006	1774610
100006	1774616
100006	1774617
100006	1774641
100006	1774660
100006	1774671
100006	1774674
100006	1774684
100006	1774687
100006	1774694
100006	1774704
100006	1774706
100006	1774713
100006	1774717
100006	1774722
100006	1774723
100006	1774726
100006	1774733
100006	1774745
100006	1774750
100006	1774753
100006	1774754
100006	1774766
100006	1774784
100006	1774786
100006	1774795
100006	1774799
100006	1774800
100006	1774803
100006	1774809
100006	1774813
100006	1774835
100006	1774849
100006	1774852
100006	1774853
100006	1774854
100006	1774857
100006	1774858
100006	1774861
100006	1774862
100006	1774867
100006	1774868
100006	1774869
100006	1774870
100006	1774877
100006	1774878
100006	1774880
100006	1774884
100006	1774885
100006	1774886
100006	1774902
100006	1774905
100006	1774934
100006	1774935
100006	1774937
100006	1774939
100006	1774946
100006	1774949
100006	1774950
100006	1774958
100006	1774959
100006	1774960
100006	1774961
100006	1774962
100006	1774964
100006	1774965
100006	1774966
100006	1774967
100006	1774969
100006	1774971
100006	1774972
100006	1774973
100006	1774975
100006	1774977
100006	1774978
100006	1774999
100006	1775000
100006	1775003
100006	1775005
100006	1775006
100006	1775009
100006	1775013
100006	1775014
100006	1775017
100006	1775024
100006	1775026
100006	1775033
100006	1775038
100006	1775040
100006	1775041
100006	1775044
100006	1775087
100006	1785544
100006	1811645
100006	1837210
100006	1864356
100006	1928674
100006	1928678
100006	1932882
100006	1954203
100006	2066856
100006	2076876
100006	2105349
100006	2105351
100006	2105458
100006	2105464
100006	2105476
100006	2105480
100006	2105482
100006	2105484
100006	2105489
100006	2105496
100006	2105500
100006	2105510
100006	2105514
100006	2105518
100006	2105532
100006	2105545
100006	2105550
100006	2172257
100006	2172762
100006	218438
100006	2228198
100006	2229827
100006	2247909
100006	2262250
100006	2263135
100006	2287260
100006	2335872
100006	2335873
100006	2335874
100006	2335877
100006	2338682
100006	2352560
100006	2420902
100006	263946
100006	265370
100006	303060
100006	330571
100006	338764
100006	387492
100006	387750
100006	388362
100006	431807
100006	436056
100006	436442
100006	444058
100006	458026
100006	491696
100006	504783
100006	513098
100006	529228
100006	539799
100006	549649
100006	559957
100006	562574
100006	563116
100006	576418
100006	582851
100006	592273
100006	599952
100006	614463
100006	626416
100006	645122
100006	652363
100006	665854
100006	668048
100006	682877
100006	683822
100006	688317
100006	709795
100006	710684
100006	723114
100006	724447
100006	724526
100006	725177
100006	731389
100006	731434
100006	876958
100006	879962
100006	947924
100006	987322
100006	987446
1000060	387759
1000061	1098880
1000061	1121038
1000061	132782
